date,part_name,supplier_name,historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,energy_cost,maintenance_cost,production_cost,market_price,safety_score,quality_score,procurement_source,safety_risk,decision
2023-02-08,Industrial Sensor,Supplier_C,605,4825,1187.44,76.98,4.54,11,59.86,10.06,7.84,506.28,458.98,6749.87,6079.49,57,53.55,InHouse,High,Procure
2023-02-09,Bearing Unit,Supplier_B,662,2345,325.04,50.22,3.67,27,55.51,4.75,16.81,190.28,460.22,3920.8,4080.78,63,73.29,External,Medium,Procure
2023-02-10,Gear Assembly,Supplier_C,675,4400,587.6,81.18,1.82,38,83.92,7.25,16.91,959.79,631.96,6709.41,5865.26,34,55.72,External,High,Procure
2023-02-11,Motor Shaft,Supplier_D,569,1849,1248.63,67.14,2.28,1,73.81,9.55,19.78,467.76,148.95,7755.39,8097.54,42,61.02,External,High,Procure
2023-02-12,Brake Plate,Supplier_B,653,667,2071.8,71.04,4.15,29,88.87,8.87,6.02,832.71,137.73,8777.08,8867.85,51,57.34,External,High,Procure
2023-02-13,Compressor Unit,Supplier_A,660,981,1075.6,41.82,1.42,21,53.35,6.94,17.99,481.02,815.51,7445.55,7146.5,71,71.27,External,Medium,Procure
2023-02-14,Control Valve,Supplier_A,618,739,1438.54,85.87,4.0,29,25.9,5.22,11.68,975.53,308.18,8282.47,8635.24,65,70.93,External,Medium,Procure
2023-02-15,Cooling Fan,Supplier_A,695,4061,2251.15,90.13,2.44,9,86.89,5.48,12.65,1077.25,327.88,10913.87,10535.32,59,54.4,External,High,Procure
2023-02-16,Cooling Fan,Supplier_D,629,4520,2301.73,77.17,3.21,7,20.29,5.76,18.13,1021.27,710.33,11497.7,11557.78,84,67.96,External,Low,Manufacture
2023-02-17,Compressor Unit,Supplier_C,644,4637,696.28,84.92,2.12,38,74.33,4.84,18.97,632.92,402.67,6053.57,6607.17,69,60.99,External,Medium,Procure
2023-02-18,Gear Assembly,Supplier_D,633,4999,300.27,71.36,4.95,31,22.19,8.69,15.08,192.35,757.99,4802.92,4632.69,65,68.28,External,Medium,Procure
2023-02-19,Steel Frame,Supplier_D,643,2435,902.44,77.1,4.62,27,73.28,2.38,8.26,508.88,391.25,6117.46,5642.32,68,68.41,External,Medium,Procure
2023-02-20,Brake Plate,Supplier_D,595,4421,1800.35,63.67,4.71,32,85.66,11.64,10.81,566.9,696.51,8181.99,8727.62,53,50.52,External,High,Procure
2023-02-21,Brake Plate,Supplier_E,582,3085,2387.56,87.51,1.74,5,47.25,9.57,13.07,1156.28,496.51,11330.18,11385.69,49,54.36,External,High,Procure
2023-02-22,Industrial Sensor,Supplier_D,721,659,377.17,68.1,4.37,33,36.87,4.28,16.92,722.05,845.45,6135.0,7138.92,97,71.68,External,Low,Manufacture
2023-02-23,Motor Shaft,Supplier_B,613,813,265.51,80.81,3.14,15,35.84,1.47,13.84,804.93,328.28,5638.93,5898.29,63,71.21,External,Medium,Procure
2023-02-24,Motor Shaft,Supplier_C,609,4693,2233.54,77.29,3.83,5,54.42,8.82,8.58,960.2,358.29,9347.96,9729.46,72,61.71,External,Medium,Manufacture
2023-02-25,Bearing Unit,Supplier_A,558,4088,1920.73,82.14,1.87,20,31.96,9.08,9.52,725.02,874.49,8635.77,8817.53,51,61.75,External,High,Procure
2023-02-26,Hydraulic Pump,Supplier_E,628,356,2482.17,87.11,3.85,38,67.1,11.6,2.91,758.33,676.9,9668.61,9946.97,55,49.48,External,High,Procure
2023-02-27,Bearing Unit,Supplier_C,599,676,1112.62,70.76,4.66,37,45.78,3.79,18.64,369.86,706.68,7083.06,7387.66,83,70.24,External,Low,Manufacture
2023-02-28,Cooling Fan,Supplier_C,735,137,1156.92,88.78,2.07,17,42.62,1.91,3.59,164.75,301.58,5426.59,5765.69,72,69.68,External,Medium,Manufacture
2023-03-01,Gear Assembly,Supplier_D,708,2172,596.32,69.84,1.93,4,52.29,11.07,12.44,893.52,502.24,4938.14,4379.45,40,57.27,External,High,Procure
2023-03-02,Gear Assembly,Supplier_A,633,4605,466.45,97.4,1.42,21,57.98,3.85,17.69,1033.55,316.51,6592.1,6162.7,70,60.79,External,Medium,Procure
2023-03-03,Compressor Unit,Supplier_C,767,560,1531.05,85.16,2.07,34,29.94,8.94,9.58,553.2,270.89,7634.64,7965.46,78,58.3,External,Medium,Manufacture
2023-03-04,Hydraulic Pump,Supplier_B,712,1540,1037.86,50.27,3.14,5,69.54,1.67,16.4,703.81,504.96,6924.23,6970.65,60,76.73,External,Medium,Procure
2023-03-05,Gear Assembly,Supplier_A,655,4578,384.73,89.78,4.33,4,81.81,9.37,16.47,438.01,889.6,6358.23,5976.59,43,49.83,External,High,Procure
2023-03-06,Bearing Unit,Supplier_B,558,1932,2240.07,73.1,2.12,22,39.46,2.4,3.08,595.24,232.43,8356.07,8506.56,92,66.46,External,Low,Manufacture
2023-03-07,Compressor Unit,Supplier_E,775,4764,656.22,99.07,3.48,14,32.63,8.65,9.42,329.78,256.14,5144.28,5951.1,66,59.26,External,Medium,Procure
2023-03-08,Industrial Sensor,Supplier_C,611,3499,1921.74,83.13,2.92,4,73.24,6.86,14.44,935.88,256.66,9768.21,9863.85,60,57.88,External,Medium,Procure
2023-03-09,Industrial Sensor,Supplier_E,601,532,849.13,45.06,2.15,8,32.85,11.51,9.6,641.1,722.95,5753.96,5964.93,42,58.91,External,High,Procure
2023-03-10,Bearing Unit,Supplier_B,723,4251,2069.68,63.7,3.04,3,22.89,1.41,11.81,701.87,483.91,9031.51,9258.57,84,80.19,External,Low,Manufacture
2023-03-11,Compressor Unit,Supplier_E,788,1851,472.31,71.04,1.67,29,63.35,4.21,12.7,140.8,377.05,4611.06,4305.88,67,70.12,External,Medium,Procure
2023-03-12,Motor Shaft,Supplier_B,741,2147,1938.96,90.34,3.56,26,36.78,1.76,4.72,784.64,767.22,8585.99,8560.66,73,75.25,External,Medium,Procure
2023-03-13,Industrial Sensor,Supplier_D,706,2940,425.67,83.76,1.46,30,32.03,10.67,9.42,322.92,302.87,4883.66,3839.23,31,57.15,External,High,Procure
2023-03-14,Compressor Unit,Supplier_D,708,356,1227.91,62.16,3.92,12,88.71,7.53,2.51,521.73,383.39,5530.7,5058.58,48,58.73,External,High,Procure
2023-03-15,Industrial Sensor,Supplier_E,721,771,1888.21,79.21,1.71,15,40.43,6.88,4.69,553.99,112.58,7799.16,7759.83,63,64.53,External,Medium,Procure
2023-03-16,Industrial Sensor,Supplier_B,718,589,598.4,74.61,4.99,2,83.24,2.45,11.22,593.61,151.07,4480.02,3884.19,31,68.24,External,High,Procure
2023-03-17,Steel Frame,Supplier_C,697,3814,857.03,47.56,4.29,1,32.48,6.38,12.32,350.18,166.22,5132.69,5122.52,63,74.63,InHouse,Medium,Procure
2023-03-18,Bearing Unit,Supplier_A,690,2196,2188.96,54.09,2.38,28,77.33,5.39,4.63,1035.12,344.93,8575.61,8427.52,35,68.73,External,High,Procure
2023-03-19,Bearing Unit,Supplier_E,684,1782,2235.77,60.47,2.7,35,55.14,4.47,15.6,570.64,495.47,9386.65,10048.43,77,74.22,External,Medium,Manufacture
2023-03-20,Hydraulic Pump,Supplier_C,653,4511,303.35,51.73,2.04,34,25.5,9.49,8.71,773.35,50.63,3439.81,4451.41,30,72.46,External,High,Procure
2023-03-21,Brake Plate,Supplier_B,676,2560,586.61,49.01,4.07,4,71.35,1.67,18.57,775.33,211.44,5887.72,5859.74,72,84.19,InHouse,Medium,Procure
2023-03-22,Bearing Unit,Supplier_B,613,4629,470.19,43.49,2.52,18,82.45,8.11,8.98,767.68,199.3,4271.6,4460.05,59,62.57,External,High,Procure
2023-03-23,Industrial Sensor,Supplier_E,685,4012,613.29,92.39,4.02,12,31.41,10.05,4.7,715.25,265.34,5015.49,5620.46,44,55.32,External,High,Procure
2023-03-24,Control Valve,Supplier_C,646,2075,2431.43,57.34,1.07,21,70.79,10.98,15.64,1004.89,191.17,10688.97,10686.23,38,56.68,External,High,Procure
2023-03-25,Compressor Unit,Supplier_E,641,3316,1468.81,57.42,1.54,10,51.15,9.21,12.22,993.88,215.86,7668.91,7879.27,52,62.79,External,High,Procure
2023-03-26,Hydraulic Pump,Supplier_D,699,1489,1276.66,52.37,2.46,21,72.77,4.11,8.96,558.86,886.3,7181.07,6484.28,61,70.37,External,Medium,Procure
2023-03-27,Brake Plate,Supplier_B,755,4615,2464.27,68.52,1.44,25,69.97,7.61,8.41,799.43,555.52,9623.65,9881.89,73,59.59,External,Medium,Manufacture
2023-03-28,Brake Plate,Supplier_D,734,3956,1481.0,70.85,3.4,17,21.86,2.56,4.71,213.11,698.29,6668.13,7306.49,83,80.54,External,Low,Manufacture
2023-03-29,Control Valve,Supplier_E,622,1684,1720.57,52.5,1.2,6,32.51,2.29,8.14,199.85,746.44,7303.97,6745.06,98,83.76,External,Low,Procure
2023-03-30,Motor Shaft,Supplier_B,648,3063,965.37,76.51,4.44,14,52.97,8.02,2.53,627.91,617.53,5128.99,4299.32,79,62.62,InHouse,Medium,Procure
2023-03-31,Motor Shaft,Supplier_E,736,4629,1078.86,83.38,4.05,37,85.35,10.36,11.04,1090.22,648.47,7961.07,8608.01,34,51.2,External,High,Procure
2023-04-01,Control Valve,Supplier_A,649,1076,1567.14,62.43,1.87,18,43.95,1.74,18.14,815.0,587.44,8608.67,8450.36,88,76.59,External,Low,Procure
2023-04-02,Cooling Fan,Supplier_C,684,3464,360.51,75.13,2.94,30,64.02,2.17,16.32,836.14,601.97,5917.74,5527.43,79,73.21,External,Medium,Procure
2023-04-03,Cooling Fan,Supplier_B,719,145,788.53,70.14,2.81,9,20.85,7.22,2.51,273.44,839.18,4641.54,4689.95,79,69.55,External,Medium,Manufacture
2023-04-04,Steel Frame,Supplier_B,650,1293,652.67,51.73,3.9,14,69.78,3.4,17.86,598.63,207.88,5957.81,5684.57,76,74.77,External,Medium,Procure
2023-04-05,Bearing Unit,Supplier_D,699,3442,236.55,83.8,2.61,17,62.21,7.73,10.14,540.87,283.52,4231.99,3714.45,75,59.0,External,Medium,Procure
2023-04-06,Hydraulic Pump,Supplier_A,634,4612,1434.87,88.09,1.13,34,70.08,3.36,5.44,961.28,129.27,7013.9,6251.55,76,64.55,External,Medium,Procure
2023-04-07,Compressor Unit,Supplier_D,667,346,1490.42,78.93,2.09,22,83.33,2.28,15.54,251.61,761.73,8189.25,9091.34,49,67.74,External,High,Procure
2023-04-08,Motor Shaft,Supplier_C,708,3319,1083.06,59.43,2.86,32,30.25,7.0,7.81,693.11,431.44,5983.36,6816.65,79,73.88,External,Medium,Manufacture
2023-04-09,Control Valve,Supplier_E,622,4425,818.07,95.61,4.9,12,38.31,10.48,6.56,1102.49,821.04,6503.56,6378.97,55,51.44,External,High,Procure
2023-04-10,Bearing Unit,Supplier_A,713,891,1699.74,67.32,4.52,16,89.7,8.54,4.9,1081.71,399.92,7433.79,8742.74,36,56.98,External,High,Procure
2023-04-11,Cooling Fan,Supplier_D,692,736,509.72,55.95,1.73,22,30.94,10.01,10.76,1037.57,426.22,4986.54,5650.77,30,62.48,External,High,Procure
2023-04-12,Cooling Fan,Supplier_E,717,3875,1392.81,64.49,3.89,38,70.44,3.93,3.68,512.48,431.1,6110.41,6085.85,71,68.52,External,Medium,Procure
2023-04-13,Industrial Sensor,Supplier_C,702,2521,1966.57,81.52,4.75,39,70.76,10.75,16.14,1135.21,570.62,10270.94,11406.05,50,47.43,External,High,Procure
2023-04-14,Brake Plate,Supplier_C,753,4933,577.89,90.76,1.04,2,67.81,5.15,10.47,985.83,701.21,6081.46,5059.28,79,68.02,External,Medium,Procure
2023-04-15,Gear Assembly,Supplier_A,697,1188,1932.5,61.39,3.88,8,35.92,10.38,10.05,1036.26,348.6,8308.5,8204.29,52,61.07,External,High,Procure
2023-04-16,Bearing Unit,Supplier_A,671,4283,1949.83,53.96,2.84,1,35.06,6.18,2.03,1125.59,585.64,7546.1,8426.09,76,69.2,External,Medium,Manufacture
2023-04-17,Industrial Sensor,Supplier_B,695,3259,337.83,77.59,3.72,5,66.64,3.95,16.72,1130.7,223.37,5482.81,5312.43,74,71.48,External,Medium,Procure
2023-04-18,Hydraulic Pump,Supplier_C,714,812,243.2,95.27,3.42,36,33.04,3.86,10.87,364.07,520.94,4802.18,5389.02,65,66.99,External,Medium,Procure
2023-04-19,Cooling Fan,Supplier_B,691,4796,2440.05,51.0,4.94,17,66.31,7.24,9.92,240.46,514.6,9328.6,8838.22,72,65.8,External,Medium,Procure
2023-04-20,Steel Frame,Supplier_E,689,3744,644.78,88.18,2.16,30,54.48,1.87,15.7,859.96,805.41,6593.77,6263.16,71,68.79,External,Medium,Procure
2023-04-21,Motor Shaft,Supplier_A,655,3990,2090.92,68.6,4.14,15,47.06,11.23,3.13,719.54,811.47,8633.45,8827.59,32,51.41,External,High,Procure
2023-04-22,Bearing Unit,Supplier_B,656,2686,1492.26,87.97,1.94,20,41.02,3.99,8.6,460.17,464.13,7557.53,7888.52,67,68.58,External,Medium,Procure
2023-04-23,Bearing Unit,Supplier_C,622,4409,808.29,70.33,2.74,36,86.33,4.69,12.36,852.89,70.91,6384.92,6489.2,53,64.84,External,High,Procure
2023-04-24,Bearing Unit,Supplier_E,763,2208,498.93,62.64,4.9,2,55.57,3.57,10.29,168.2,767.93,5368.13,5161.46,75,76.8,InHouse,Medium,Procure
2023-04-25,Hydraulic Pump,Supplier_A,627,4893,1342.36,81.8,4.06,4,59.29,1.03,5.27,151.93,50.53,6145.23,5680.57,74,74.57,InHouse,Medium,Procure
2023-04-26,Brake Plate,Supplier_C,651,3714,1136.92,94.04,2.26,24,86.45,8.62,7.39,489.74,456.52,6767.4,7949.09,50,51.07,External,High,Procure
2023-04-27,Cooling Fan,Supplier_D,648,1342,1807.44,59.22,3.48,2,65.77,7.5,7.4,313.23,66.82,7130.8,7306.0,66,61.7,External,Medium,Procure
2023-04-28,Steel Frame,Supplier_E,720,2159,2279.59,67.64,1.2,2,87.05,9.91,19.86,890.41,349.7,10455.67,11008.58,45,55.29,External,High,Procure
2023-04-29,Compressor Unit,Supplier_E,665,3586,2052.07,53.76,2.07,1,27.45,1.45,7.87,1142.82,591.25,8540.58,9034.76,90,86.99,External,Low,Manufacture
2023-04-30,Gear Assembly,Supplier_D,733,4432,831.24,51.0,3.87,13,79.26,11.22,5.69,827.79,365.52,4506.7,4270.39,33,52.2,External,High,Procure
2023-05-01,Brake Plate,Supplier_A,646,3910,2221.55,86.67,3.28,6,43.48,4.64,16.81,820.26,837.86,11009.82,11034.95,75,60.4,External,Medium,Manufacture
2023-05-02,Industrial Sensor,Supplier_C,687,4000,2116.8,52.04,2.88,22,76.73,11.04,9.58,107.26,594.65,7958.79,7574.32,33,60.67,External,High,Procure
2023-05-03,Motor Shaft,Supplier_E,635,2705,2337.01,87.6,3.76,17,79.89,2.18,9.99,663.5,599.48,10294.49,10679.55,56,62.96,External,High,Procure
2023-05-04,Steel Frame,Supplier_B,768,4842,1254.92,65.75,2.59,22,39.0,9.18,11.88,998.81,368.27,6907.67,6829.41,52,57.7,External,High,Procure
2023-05-05,Cooling Fan,Supplier_A,617,3134,1967.72,99.7,1.1,6,48.62,7.37,12.72,819.53,82.76,9418.0,10232.2,70,57.86,External,Medium,Manufacture
2023-05-06,Motor Shaft,Supplier_A,683,4668,1560.81,51.84,2.76,3,70.82,4.94,12.63,350.56,677.45,7253.41,6449.34,75,66.86,External,Medium,Procure
2023-05-07,Cooling Fan,Supplier_C,696,4307,914.16,45.58,4.61,6,26.93,1.87,2.62,1033.32,658.81,4789.95,5041.93,95,77.94,InHouse,Low,Manufacture
2023-05-08,Hydraulic Pump,Supplier_D,684,4151,2487.19,44.53,4.43,17,72.89,7.65,16.74,1160.81,500.61,10534.77,11808.27,66,65.4,External,Medium,Procure
2023-05-09,Control Valve,Supplier_E,655,3463,288.11,90.13,2.64,35,27.73,1.29,5.51,406.89,403.83,3800.62,3434.92,65,75.36,External,Medium,Procure
2023-05-10,Steel Frame,Supplier_E,656,4121,573.23,66.27,1.09,37,84.01,6.51,7.26,327.8,507.57,4458.74,4539.77,51,62.78,External,High,Procure
2023-05-11,Brake Plate,Supplier_B,662,1945,2252.85,40.19,3.55,35,39.34,7.65,5.12,472.38,684.79,8026.15,7851.68,69,73.5,External,Medium,Procure
2023-05-12,Gear Assembly,Supplier_B,652,482,339.29,92.49,3.96,23,60.29,9.06,15.81,169.47,655.87,5142.64,5591.8,48,54.91,External,High,Procure
2023-05-13,Compressor Unit,Supplier_B,700,4212,2239.69,92.62,2.18,8,28.2,11.9,12.51,1060.78,609.39,10382.51,9382.18,49,55.91,External,High,Procure
2023-05-14,Motor Shaft,Supplier_B,754,4688,1845.01,88.39,2.91,7,38.86,3.86,15.6,1122.23,818.21,9073.21,8472.4,74,64.63,External,Medium,Procure
2023-05-15,Compressor Unit,Supplier_C,628,3910,284.37,54.9,4.97,10,48.28,4.55,13.76,796.63,568.41,4711.31,4216.42,83,66.35,InHouse,Low,Procure
2023-05-16,Compressor Unit,Supplier_C,589,1996,1187.44,62.37,3.31,26,54.09,4.75,3.87,940.77,62.33,5693.65,6134.73,85,67.41,External,Low,Manufacture
2023-05-17,Brake Plate,Supplier_B,645,1609,1935.28,84.7,2.4,10,20.0,9.05,7.43,835.52,575.35,8708.13,8618.54,57,61.2,External,High,Procure
2023-05-18,Brake Plate,Supplier_B,763,4312,1541.13,69.36,3.51,19,82.21,11.25,11.13,515.09,570.68,7720.83,7403.44,55,51.1,External,High,Procure
2023-05-19,Compressor Unit,Supplier_B,609,1678,2352.5,49.23,1.72,23,20.54,11.72,7.49,795.25,109.19,8958.65,9163.6,48,64.62,External,High,Procure
2023-05-20,Brake Plate,Supplier_E,716,979,2195.58,54.57,1.8,31,74.16,11.4,5.73,1019.95,413.57,9019.31,9131.84,57,58.87,External,High,Procure
2023-05-21,Steel Frame,Supplier_C,716,2262,965.09,98.36,4.7,33,52.94,10.67,17.66,990.9,603.43,8386.74,8289.8,56,52.25,External,High,Procure
2023-05-22,Brake Plate,Supplier_A,613,1672,394.64,49.06,1.96,2,56.67,11.9,15.46,189.16,648.83,4476.36,4228.02,49,58.28,External,High,Procure
2023-05-23,Hydraulic Pump,Supplier_C,662,1748,2371.79,83.56,2.24,28,34.58,5.14,8.21,608.86,809.09,9725.2,9273.18,71,65.6,External,Medium,Procure
2023-05-24,Brake Plate,Supplier_C,707,4839,1389.76,68.68,3.18,32,62.52,11.43,15.77,537.05,765.17,7874.25,8588.52,35,57.28,External,High,Procure
2023-05-25,Motor Shaft,Supplier_E,614,1459,371.11,84.92,4.6,33,57.61,9.37,13.3,927.21,149.07,5479.4,6227.42,42,56.62,External,High,Procure
2023-05-26,Bearing Unit,Supplier_E,620,4531,2078.12,79.67,4.13,9,31.5,2.85,2.07,651.51,567.47,8349.56,7694.07,84,71.38,External,Low,Procure
2023-05-27,Control Valve,Supplier_B,601,3069,2197.56,66.35,1.18,29,36.67,1.5,8.84,484.67,557.01,8694.74,8500.43,93,74.38,External,Low,Procure
2023-05-28,Steel Frame,Supplier_D,579,4060,1670.68,61.23,3.77,15,24.68,3.36,7.23,876.98,308.19,7777.18,8003.83,93,80.26,External,Low,Manufacture
2023-05-29,Bearing Unit,Supplier_C,593,3911,1229.27,85.26,3.02,18,24.64,9.57,5.92,620.94,206.49,5983.62,5533.96,46,61.63,External,High,Procure
2023-05-30,Hydraulic Pump,Supplier_D,565,4342,1723.0,59.39,2.9,18,20.96,7.95,6.53,382.29,219.58,6724.02,7095.73,63,72.59,External,Medium,Procure
2023-05-31,Gear Assembly,Supplier_A,619,4317,1825.37,87.27,3.77,7,35.43,3.47,18.96,1079.46,200.92,9927.13,10036.43,67,67.38,External,Medium,Procure
2023-06-01,Compressor Unit,Supplier_B,580,180,2253.97,80.79,1.78,14,67.58,9.16,10.75,224.35,735.32,9750.46,10167.33,55,48.14,External,High,Procure
2023-06-02,Bearing Unit,Supplier_C,623,2832,2398.48,74.66,4.93,29,42.14,2.55,17.26,119.9,176.13,10204.13,11363.51,80,74.39,External,Low,Manufacture
2023-06-03,Control Valve,Supplier_E,540,2809,1382.94,62.13,3.58,19,43.99,10.04,5.86,258.3,274.73,6027.58,5193.29,41,56.03,External,High,Procure
2023-06-04,Gear Assembly,Supplier_E,622,2522,2036.54,52.3,2.46,5,29.23,9.74,5.14,280.01,235.12,6898.11,7630.47,42,67.76,External,High,Procure
2023-06-05,Brake Plate,Supplier_D,642,3741,2418.37,82.63,3.4,5,60.28,11.7,18.0,691.85,655.93,11523.95,11262.32,50,51.04,External,High,Procure
2023-06-06,Control Valve,Supplier_E,512,4699,547.86,45.48,1.87,15,43.95,2.65,10.92,787.35,184.64,4249.14,4601.37,99,83.61,External,Low,Manufacture
2023-06-07,Industrial Sensor,Supplier_D,616,767,242.02,98.23,3.54,26,67.34,10.97,18.11,593.47,70.46,5262.94,5544.04,34,48.47,External,High,Procure
2023-06-08,Gear Assembly,Supplier_B,652,2596,2198.62,98.72,1.11,24,71.9,4.75,3.13,324.59,368.09,8243.72,8951.24,66,55.98,External,Medium,Procure
2023-06-09,Industrial Sensor,Supplier_D,539,3599,649.13,47.81,2.36,19,60.93,5.58,18.5,245.41,309.33,5326.52,5380.35,62,71.8,External,Medium,Procure
2023-06-10,Cooling Fan,Supplier_C,666,3598,297.7,46.24,3.99,20,39.32,6.15,9.48,641.37,388.05,3529.87,3142.65,78,72.83,External,Medium,Procure
2023-06-11,Control Valve,Supplier_E,607,1544,568.22,64.76,4.23,9,55.6,7.9,4.8,722.03,690.74,4846.19,4991.5,66,62.29,InHouse,Medium,Procure
2023-06-12,Brake Plate,Supplier_E,554,1445,1083.46,97.82,2.01,28,37.64,11.94,14.3,434.36,60.51,7000.48,7867.01,46,51.81,External,High,Procure
2023-06-13,Motor Shaft,Supplier_C,581,1289,704.31,64.02,3.16,16,83.2,7.6,16.34,342.48,82.05,5652.64,5851.2,42,60.24,External,High,Procure
2023-06-14,Brake Plate,Supplier_A,605,558,902.08,61.83,3.11,11,73.65,11.19,2.85,188.65,267.3,4375.29,4113.26,53,52.25,External,High,Procure
2023-06-15,Control Valve,Supplier_B,581,1312,2443.18,82.22,2.69,34,54.51,3.81,19.77,128.87,805.83,11126.5,11073.12,78,73.24,External,Medium,Procure
2023-06-16,Control Valve,Supplier_D,599,4659,1820.13,50.72,1.91,25,87.58,5.38,14.55,216.31,193.71,7426.61,7576.24,42,70.8,External,High,Procure
2023-06-17,Cooling Fan,Supplier_B,530,1011,1838.04,61.8,3.81,21,58.27,6.55,7.79,916.29,897.48,8376.26,8459.08,67,65.66,External,Medium,Procure
2023-06-18,Bearing Unit,Supplier_C,577,1125,417.78,57.48,2.01,5,43.0,4.55,4.72,478.42,734.84,3943.3,3957.31,87,72.38,External,Low,Manufacture
2023-06-19,Hydraulic Pump,Supplier_B,503,2511,1883.83,76.09,4.64,11,26.68,11.75,9.07,130.16,437.72,7882.39,8397.95,42,53.39,External,High,Procure
2023-06-20,Brake Plate,Supplier_A,558,171,1900.49,49.77,3.11,9,58.06,8.98,5.97,658.98,685.68,7707.52,8744.51,61,65.25,External,Medium,Procure
2023-06-21,Steel Frame,Supplier_B,520,2785,1717.41,72.92,4.48,11,80.23,6.27,10.89,689.67,490.99,8406.35,8906.07,59,56.97,External,High,Procure
2023-06-22,Control Valve,Supplier_D,524,1293,725.4,91.45,2.16,37,80.67,9.26,16.07,571.56,531.09,7368.58,7704.79,32,50.44,External,High,Procure
2023-06-23,Brake Plate,Supplier_C,610,1948,1172.98,70.85,4.23,1,62.32,6.14,13.88,221.75,543.66,6901.91,7443.32,72,66.22,InHouse,Medium,Manufacture
2023-06-24,Cooling Fan,Supplier_A,601,2484,2146.44,81.01,1.45,26,47.54,1.19,9.85,930.46,601.41,9499.0,9847.12,76,82.68,External,Medium,Manufacture
2023-06-25,Gear Assembly,Supplier_A,576,2122,1741.46,44.51,4.07,10,65.52,6.98,4.14,857.99,101.65,6934.72,7032.27,65,67.35,InHouse,Medium,Procure
2023-06-26,Hydraulic Pump,Supplier_A,497,3841,1885.37,66.94,2.55,19,73.35,7.88,19.23,534.2,574.02,9281.01,9016.32,62,62.8,External,Medium,Procure
2023-06-27,Compressor Unit,Supplier_E,529,4848,1550.96,45.69,2.88,16,48.81,11.79,6.87,518.9,659.41,6900.14,6635.38,54,56.61,External,High,Procure
2023-06-28,Compressor Unit,Supplier_B,595,1398,1234.05,75.97,1.67,37,53.34,1.45,7.0,271.53,314.11,6172.45,6191.31,80,72.11,External,Low,Manufacture
2023-06-29,Motor Shaft,Supplier_D,544,4202,1945.82,56.86,1.07,4,67.64,6.63,13.62,928.9,881.79,9516.15,9687.33,74,63.56,External,Medium,Manufacture
2023-06-30,Hydraulic Pump,Supplier_E,639,1004,356.23,57.24,3.66,14,81.37,2.08,15.87,759.53,172.78,4694.0,5288.19,37,71.88,External,High,Procure
2023-07-01,Gear Assembly,Supplier_D,549,3126,1748.27,44.61,3.35,30,75.37,2.64,19.71,194.37,823.88,8668.79,8640.61,59,70.14,External,High,Procure
2023-07-02,Hydraulic Pump,Supplier_D,537,2128,2493.57,58.61,3.49,7,21.57,7.72,19.44,515.87,624.98,10728.93,10579.55,71,68.34,External,Medium,Procure
2023-07-03,Cooling Fan,Supplier_D,512,4811,1994.44,70.4,2.02,12,28.71,3.55,18.45,1093.92,614.67,10164.48,10326.04,86,69.81,External,Low,Manufacture
2023-07-04,Gear Assembly,Supplier_D,529,2720,868.3,75.08,1.96,24,79.69,9.24,9.84,597.61,794.62,5750.4,5989.91,56,57.87,External,High,Procure
2023-07-05,Hydraulic Pump,Supplier_B,513,2746,838.98,44.0,4.32,39,78.37,6.66,5.0,457.42,756.97,4754.94,4490.15,45,64.89,External,High,Procure
2023-07-06,Bearing Unit,Supplier_B,549,4965,1734.6,79.09,4.05,22,47.22,3.4,12.52,808.16,343.62,9221.98,8887.84,87,68.19,External,Low,Procure
2023-07-07,Cooling Fan,Supplier_D,557,2389,2260.46,69.33,2.35,30,60.9,6.43,2.31,323.27,649.56,7537.02,7884.31,68,61.09,External,Medium,Procure
2023-07-08,Gear Assembly,Supplier_D,476,3972,1529.28,72.21,3.55,39,83.41,1.01,5.53,676.18,93.01,6032.93,5997.01,37,69.79,External,High,Procure
2023-07-09,Compressor Unit,Supplier_A,448,1585,1413.03,89.97,4.31,20,83.81,10.49,2.05,836.48,444.42,6876.12,7491.13,35,49.48,External,High,Procure
2023-07-10,Bearing Unit,Supplier_E,423,3251,568.88,60.53,4.56,26,74.82,1.14,5.25,1040.37,847.11,5375.44,5539.82,60,71.89,External,Medium,Procure
2023-07-11,Brake Plate,Supplier_B,525,1540,1845.55,50.44,1.02,5,34.67,1.08,10.55,861.75,282.98,7629.93,7619.77,95,83.08,External,Low,Procure
